Timestamp (ms),sequenceId,x,y,z,
1638438779120,59363,2.1234112,-1.7271408,-0.7451877333333332
1638438779224,59364,2.3701456000000003,-1.5501898666666667,-1.2984709333333333
1638438779324,59365,2.168272,-1.2286874666666665,-1.8243391999999998
1638438779374,59366,2.5072202666666663,-1.6997258666666664,-2.1059653333333332
1638438779425,59367,2.3402384,-1.9140608,-3.3122223999999996
1638438779474,59368,2.1907023999999997,-1.9963055999999997,-3.0131503999999993
1638438779524,59369,1.6947413333333332,-0.6953424,-3.062995733333333
1638438779628,59370,1.672310933333333,-1.3358549333333334,-4.124701333333333
1638438779676,59371,1.8368005333333333,-2.058612266666666,-5.1739456
1638438779727,59372,1.5053290666666665,-1.9140608,-4.919734399999999
1638438779781,59373,1.2536101333333332,-1.350808533333333,-5.0692704
1638438779882,59374,0.4535925333333333,-1.4006538666666666,-5.694829333333334
1638438779930,59375,0.8747856,-2.2280864,-5.552770133333333
1638438779982,59376,1.1240122666666665,-2.0037824,-4.668015466666667
1638438780036,59377,1.6498805333333333,-1.1090586666666666,-2.783861866666667
1638438780143,59378,1.6822799999999998,-1.4205919999999999,-3.3172069333333334
1638438780193,59379,1.5626512000000001,-2.3352538666666667,-5.061793600000001
1638438780244,59380,1.7171717333333332,-2.255501333333333,-5.485478933333333
1638438780296,59381,1.8044010666666666,-2.0860271999999997,-4.279221866666666
1638438780348,59382,1.6897567999999998,-1.5003445333333332,-2.843676266666666
1638438780447,59383,1.5352362666666666,-0.4236853333333333,-1.0891205333333334
1638438780494,59384,1.7620325333333333,-1.3757312,-1.672310933333333
1638438780542,59385,1.8891381333333335,-2.0785503999999997,-4.054917866666666
1638438780590,59386,2.0885194666666664,-1.6972336,-3.900397333333333
1638438780687,59387,2.0361818666666665,-1.4455146666666667,-2.155810666666666
1638438780737,59388,1.757048,-1.0342906666666665,-2.262978133333333
1638438780787,59389,1.7520634666666666,-1.4380378666666667,-2.397560533333333
1638438780834,59390,1.6997258666666666,-1.2785328,-2.2006714666666665
1638438780933,59391,1.7545557333333335,-1.4380378666666667,-1.6324346666666667
1638438780981,59392,2.135872533333333,-1.3757312,-1.6075119999999998
1638438781031,59393,2.091011733333333,-1.3931770666666665,-1.3034554666666665
1638438781083,59394,2.168272,-1.0641978666666667,-0.6729119999999998
1638438781180,59395,1.694741333333333,-0.37134773333333326,-0.042368533333333326
1638438781231,59396,1.6673264,-0.3912858666666666,-1.3209013333333333
1638438781279,59397,1.9115685333333332,-2.0386741333333336,-2.6019264
