Timestamp (ms),sequenceId,x,y,z,
1638764321312,26618,-0.9245205194666667,0.15500906293333336,0.32664004533333335
1638764321367,26619,-0.9226691184,0.1535645632,0.32816592533333333
1638764321470,26620,-0.9240932730666667,0.15409353493333333,0.3280845450666667
1638764321521,26621,-0.9229742944,0.15315766186666666,0.328369376
1638764321570,26622,-0.9237880970666668,0.15580252053333332,0.32912214346666663
1638764321623,26623,-0.9237677520000002,0.15169281706666668,0.3274741930666667
1638764321732,26624,-0.9259650192000001,0.15138764106666666,0.32472760906666664
1638764321783,26625,-0.9228929141333334,0.15384939413333334,0.32765729866666665
1638764321835,26626,-0.9235643013333333,0.15207937333333332,0.3287355872
1638764321885,26627,-0.9223842874666667,0.1519166128,0.3304852629333333
1638764321943,26628,-0.9225267029333333,0.1536255984,0.32952904480000006
1638764322042,26629,-0.9248053504000001,0.1514893664,0.32731143253333334
1638764322097,26630,-0.9230149845333333,0.15207937333333332,0.32859317173333336
1638764322147,26631,-0.9224656677333334,0.15340180266666667,0.32973249546666666
1638764322198,26632,-0.9225063578666667,0.15122488053333336,0.32930524906666664
1638764322302,26633,-0.924378104,0.15055349333333334,0.3282676506666667
1638764322351,26634,-0.9217942805333333,0.1514079861333333,0.32877627733333337
1638764322399,26635,-0.9254563925333334,0.15242523946666667,0.32733177760000004
1638764322449,26636,-0.9241339632000001,0.1484376064,0.3274131578666667
1638764322549,26637,-0.9233608506666666,0.14945485973333336,0.32779971413333336
1638764322600,26638,-0.9264329557333334,0.15386973920000002,0.32407656693333337
1638764322651,26639,-0.9235643013333333,0.15268972533333336,0.3260907285333334
1638764322700,26640,-0.9247239701333333,0.14713552213333334,0.3323976992
1638764322809,26641,-0.9193325274666666,0.15018728213333332,0.3318890725333334
1638764322859,26642,-0.9229742944,0.15439871093333332,0.32607038346666667
1638764322907,26643,-0.9267381317333334,0.15397146453333332,0.32401553173333336
1638764322957,26644,-0.9218553157333335,0.14780690933333332,0.3255821018666667
1638764323007,26645,-0.9255174277333333,0.15096039466666666,0.3200685888
1638764323108,26646,-0.9218146256,0.15635183733333335,0.33321150186666665
1638764323157,26647,-0.9236660266666666,0.154724232,0.3251548554666667
1638764323208,26648,-0.9270026176,0.15476492213333334,0.32110618720000006
1638764323257,26649,-0.9273484837333333,0.15808116800000002,0.3214927434666667
1638764323359,26650,-0.9259446741333335,0.15464285173333334,0.3133140266666667
1638764323409,26651,-0.9241949984,0.155029408,0.3221437856
